지점,지점명,일시,평균기온(°C),강수 계속시간(hr),평균 이슬점온도(°C),평균 상대습도(%),일 최심적설(cm)
278,의성,2025-02-12,-0.4,,-4.3,77.4,
278,의성,2025-02-13,-1.1,,-10.6,53,
278,의성,2025-02-14,0.1,,-6.4,66.5,
278,의성,2025-02-15,0,,-6.9,64.8,
278,의성,2025-02-16,3.3,,-3.7,63.3,
278,의성,2025-02-17,1.2,,-14.4,33.9,
278,의성,2025-02-18,-2.3,,-14.3,44.9,
278,의성,2025-02-19,-2.9,,-13.8,48.6,
278,의성,2025-02-20,-3.5,,-14.9,47,
278,의성,2025-02-21,-3.6,,-14.1,49.1,
278,의성,2025-02-22,-2.5,,-12.7,49.8,
278,의성,2025-02-23,-3.9,,-13.3,51.9,
278,의성,2025-02-24,-3.4,,-13.5,51.3,
278,의성,2025-02-25,0.3,,-9.2,53.5,
278,의성,2025-02-26,3.5,,-8.1,49.1,
278,의성,2025-02-27,3,,-13.6,35,
278,의성,2025-02-28,8.8,,0.3,58.1,
278,의성,2025-03-01,6.3,,1.2,72.1,
278,의성,2025-03-02,8,,4.5,79.8,
278,의성,2025-03-03,2.4,,-1.5,76.4,
278,의성,2025-03-04,2.6,,0.1,84.1,
278,의성,2025-03-05,4.1,,1.2,83.6,
278,의성,2025-03-06,3.5,,-0.4,79.3,
278,의성,2025-03-07,4.6,,-2,66.6,
278,의성,2025-03-08,5.3,,-0.8,67.4,
278,의성,2025-03-09,4.3,,-3.3,64.9,
278,의성,2025-03-10,5,,-3.5,61.4,
278,의성,2025-03-11,6.7,,-4.1,53.8,
278,의성,2025-03-12,9.1,,0.3,56.9,
278,의성,2025-03-13,9.3,,-3.3,49.6,
278,의성,2025-03-14,8.9,,-3.2,48.9,
278,의성,2025-03-15,7.3,,1.7,68.4,
278,의성,2025-03-16,4.5,,-0.9,70,
278,의성,2025-03-17,2.5,,-9.4,44.1,
278,의성,2025-03-18,1.8,,-2.4,73.6,
278,의성,2025-03-19,1.1,,-6.5,63,
278,의성,2025-03-20,5.3,,-3.4,58,
278,의성,2025-03-21,10.9,,-2,49.6,
278,의성,2025-03-22,14.1,,-1.7,39.8,
278,의성,2025-03-23,14.3,,-0.2,44.8,
278,의성,2025-03-24,16,,3.7,50.3,
278,의성,2025-03-25,16.5,,3.3,49.1,
278,의성,2025-03-26,15.4,,0.6,43,
278,의성,2025-03-27,18.1,,11.9,68.8,
278,의성,2025-03-28,9.1,,-2.4,46.6,
278,의성,2025-03-29,4.2,,-7.8,45.6,
278,의성,2025-03-30,3.1,,-10.5,40,
278,의성,2025-03-31,5.6,,-4,53.5,
278,의성,2025-04-01,8.5,,-4.2,47.3,
278,의성,2025-04-02,8.6,,-3.5,49.8,
278,의성,2025-04-03,8.8,,1.8,67,
278,의성,2025-04-04,8.9,,0.6,61.8,
278,의성,2025-04-05,8.9,,4.8,78.9,
278,의성,2025-04-06,11.7,,0.4,51.4,
278,의성,2025-04-07,12.3,,-1.2,47.9,
278,의성,2025-04-08,13.9,,1.4,48.4,
278,의성,2025-04-09,13.2,,1.7,50.8,
278,의성,2025-04-10,14.6,,4.9,56.1,
278,의성,2025-04-11,14.7,,2.6,52.9,
278,의성,2025-04-12,14.1,,3.5,56.1,
278,의성,2025-04-13,6.9,,-0.6,62.6,
278,의성,2025-04-14,5,,2.7,86.4,
278,의성,2025-04-15,9,,1,62.6,
278,의성,2025-04-16,13.6,,5.1,63.3,
278,의성,2025-04-17,17.7,,11.6,70.3,
278,의성,2025-04-18,20.2,,12.4,66.1,
278,의성,2025-04-19,20.9,,14.2,68.4,
278,의성,2025-04-20,16.8,,12.9,79.5,
278,의성,2025-04-21,18.1,,9.8,61.3,
278,의성,2025-04-22,15.5,,14.5,94.1,
278,의성,2025-04-23,16.7,,10.9,72.3,
278,의성,2025-04-24,16.8,,5.8,55.4,
278,의성,2025-04-25,13.5,,-4.6,32.8,
278,의성,2025-04-26,13.9,,-2,39.4,
278,의성,2025-04-27,15.6,,0.5,43,
278,의성,2025-04-28,15.5,,1.9,46,
278,의성,2025-04-29,13.6,,0.9,49.1,
278,의성,2025-04-30,17.3,,4.3,50.1,
278,의성,2025-05-01,14.8,,10.5,78.8,
278,의성,2025-05-02,14.4,,4.4,56.9,
278,의성,2025-05-03,10.8,,8.9,88.9,
278,의성,2025-05-04,13.6,,2,55.8,
278,의성,2025-05-05,11.2,,5,72,
278,의성,2025-05-06,12.3,,9.3,83.1,
278,의성,2025-05-07,14.5,,8,70.9,
278,의성,2025-05-08,17.3,,9.1,63.8,
278,의성,2025-05-09,14.3,,13.4,94.9,
278,의성,2025-05-10,14.9,,11.1,79,
278,의성,2025-05-11,14.9,,10.2,77.3,
278,의성,2025-05-12,15.7,,7.4,66.5,
278,의성,2025-05-13,17.7,,8.4,61.6,
278,의성,2025-05-14,19.5,,9.3,58.9,
278,의성,2025-05-15,20.8,,16.7,78.6,
278,의성,2025-05-16,19.6,,18.2,92.6,
278,의성,2025-05-17,21.7,,15.8,71.5,
278,의성,2025-05-18,17,,9.2,63.1,
278,의성,2025-05-19,18.9,,11.9,68.1,
278,의성,2025-05-20,24.2,,18.1,72.9,
278,의성,2025-05-21,24.3,,19.4,76.5,
278,의성,2025-05-22,18.4,,14.1,76.6,
278,의성,2025-05-23,17.6,,6.9,53,
278,의성,2025-05-24,14.6,,9.1,71.5,
278,의성,2025-05-25,17,,10.2,69,
278,의성,2025-05-26,18,,9.3,63.4,
278,의성,2025-05-27,19.4,,10.6,62.8,
278,의성,2025-05-28,19.2,,12.9,72.4,
278,의성,2025-05-29,17.2,,14.2,86,
278,의성,2025-05-30,18.1,,10.3,66.5,
278,의성,2025-05-31,18.2,,11.1,67.8,
278,의성,2025-06-01,21.2,,13.1,66,
278,의성,2025-06-02,20.2,,15.5,76,
278,의성,2025-06-03,21.7,,11.3,55.5,
278,의성,2025-06-04,20.1,,6.7,47.9,
278,의성,2025-06-05,20.3,,10.5,58.3,
278,의성,2025-06-06,21.6,,12.9,63.3,
278,의성,2025-06-07,23.3,,13.3,59.1,
278,의성,2025-06-08,24.7,,16.4,63.1,
278,의성,2025-06-09,25,,17.8,67.8,
278,의성,2025-06-10,25.1,,16.6,62.5,
278,의성,2025-06-11,23.7,,12.2,52.6,
278,의성,2025-06-12,24.3,,13.1,53.6,
278,의성,2025-06-13,20.3,,16,79.1,
278,의성,2025-06-14,22.7,,20.2,87.9,
278,의성,2025-06-15,26.5,,21.2,75.6,
278,의성,2025-06-16,24.9,,22.1,85.8,
279,구미,2023-01-01,0.6,,-10,51,
279,구미,2023-01-02,-0.5,,-16.6,30,
279,구미,2023-01-03,-0.9,,-13.5,40,
279,구미,2023-01-04,-0.7,,-11.1,47,
279,구미,2023-01-05,-1,,-6.8,66.9,
279,구미,2023-01-06,0.1,,-5.7,67.6,
279,구미,2023-01-07,2.6,,-4.6,61.8,
279,구미,2023-01-08,0.2,,-6.2,65.1,
279,구미,2023-01-09,2.4,,-4.2,62.4,
279,구미,2023-01-10,1.5,,-5.3,63,
279,구미,2023-01-11,2,,-7.1,56.4,
279,구미,2023-01-12,3.7,,-6.6,50.3,
279,구미,2023-01-13,7,,5.4,89.9,
279,구미,2023-01-14,7.6,,6.2,91.1,
279,구미,2023-01-15,3.2,,0,80.3,
279,구미,2023-01-16,-1.1,,-9.2,55.1,
279,구미,2023-01-17,-1,,-10.7,49.8,
279,구미,2023-01-18,-0.1,,-6.4,64,
279,구미,2023-01-19,-0.2,,-6.9,64,
279,구미,2023-01-20,0.5,,-12.3,40.1,
279,구미,2023-01-21,-2.5,,-13.7,44.4,
279,구미,2023-01-22,-0.7,,-10,50.9,
279,구미,2023-01-23,2.3,,-7,52.1,
279,구미,2023-01-24,-8.3,,-21.1,37.1,
279,구미,2023-01-25,-9,,-23,34,
279,구미,2023-01-26,-6.1,,-13.5,58.4,
279,구미,2023-01-27,-3.8,,-14.3,46.8,
279,구미,2023-01-28,-3.7,,-14.8,43,
279,구미,2023-01-29,0.6,,-8.6,52.1,
279,구미,2023-01-30,0.5,,-13.8,35,
279,구미,2023-01-31,-0.2,,-10.3,50.8,
279,구미,2023-02-01,3,,-8,47.6,
279,구미,2023-02-02,0.7,,-11.9,40,
279,구미,2023-02-03,1.4,,-13.9,33.8,
279,구미,2023-02-04,0.8,,-10.2,45.3,
279,구미,2023-02-05,0.6,,-9.5,52.3,
279,구미,2023-02-06,2.1,,-8.1,51.4,
279,구미,2023-02-07,3.1,,-8.3,46.6,
279,구미,2023-02-08,3.2,,-8.8,45.4,
279,구미,2023-02-09,3.5,,-5.4,54,
279,구미,2023-02-10,3.1,,0.6,84,
279,구미,2023-02-11,1.6,,-1,84,
279,구미,2023-02-12,2.3,,-1.3,78.1,
279,구미,2023-02-13,6.2,,-0.2,64.3,
279,구미,2023-02-14,4.5,,-3.6,58.6,
279,구미,2023-02-15,3.6,,-3.4,60.1,
279,구미,2023-02-16,4.2,,-2.4,62.9,
279,구미,2023-02-17,4.2,,-3.9,58.3,
279,구미,2023-02-18,6.9,,-2,53.3,
279,구미,2023-02-19,6.3,,-4,50.9,
279,구미,2023-02-20,1.9,,-12.4,37.8,
279,구미,2023-02-21,0,,-14.2,35.8,
279,구미,2023-02-22,2.5,,-7.6,50.1,
279,구미,2023-02-23,6.2,,-6.4,41.4,
279,구미,2023-02-24,5.8,,-7.6,38.5,
279,구미,2023-02-25,3.3,,-11.2,35.3,
279,구미,2023-02-26,3.4,,-11.9,34.1,
279,구미,2023-02-27,4.8,,-8.7,40.8,
279,구미,2023-02-28,7.2,,-6.4,43.6,
279,구미,2023-03-01,7.8,,-2.4,51.5,
279,구미,2023-03-02,4.1,,-15.2,24.4,
279,구미,2023-03-03,5.9,,-9.9,33.8,
279,구미,2023-03-04,6.6,,-3.8,50.3,
279,구미,2023-03-05,7.3,,-1.7,57,
279,구미,2023-03-06,9.3,,-6.8,39.6,
279,구미,2023-03-07,11.5,,-2.2,40.9,
279,구미,2023-03-08,12.5,,-0.8,43,
279,구미,2023-03-09,14.5,,3.8,52.5,
279,구미,2023-03-10,14.2,,1,46.4,
279,구미,2023-03-11,15.7,,3.7,49.1,
279,구미,2023-03-12,8.9,,2.3,64.3,
279,구미,2023-03-13,4.9,,-11.4,31.8,
279,구미,2023-03-14,9.7,,-3.8,42.5,
279,구미,2023-03-15,13,,2.6,55.5,
279,구미,2023-03-16,9.3,,-11.8,23.1,
279,구미,2023-03-17,9.2,,-5,37.9,
279,구미,2023-03-18,11.4,,-5,36.6,
279,구미,2023-03-19,10.5,,-5.4,35.9,
279,구미,2023-03-20,11.2,,-3,40.3,
279,구미,2023-03-21,14.8,,-0.1,39.8,
279,구미,2023-03-22,15.8,,8.7,64.4,
279,구미,2023-03-23,15.1,,13.9,92.6,
279,구미,2023-03-24,12.5,,8.3,76.9,
279,구미,2023-03-25,10.2,,4.7,69.4,
279,구미,2023-03-26,11.3,,-1.5,47.8,
279,구미,2023-03-27,8.9,,-7.7,32.8,
279,구미,2023-03-28,10.1,,-1.4,48.9,
279,구미,2023-03-29,11.7,,-0.9,46.9,
279,구미,2023-03-30,13.8,,-1.7,39.3,
279,구미,2023-03-31,15.4,,-2,34.1,
279,구미,2023-04-01,15.3,,0.1,40.3,
279,구미,2023-04-02,14.2,,0.6,45,
279,구미,2023-04-03,13.5,,-1,43.8,
279,구미,2023-04-04,14.3,,6.3,63.1,
279,구미,2023-04-05,15.2,,12.3,83,
279,구미,2023-04-06,12.2,,7.2,72.6,
279,구미,2023-04-07,11.6,,0.2,49.5,
279,구미,2023-04-08,10.3,,-6.5,32.5,
279,구미,2023-04-09,12.1,,-4.3,36,
279,구미,2023-04-10,13.6,,0,42.9,
279,구미,2023-04-11,16.2,,8,60.9,
279,구미,2023-04-12,13.5,,-8.9,22.6,
279,구미,2023-04-13,14.3,,-4,31.1,
279,구미,2023-04-14,14.7,,4.9,54.4,
279,구미,2023-04-15,12.8,,10.1,84.5,
279,구미,2023-04-16,11.2,,3.5,63.8,
279,구미,2023-04-17,14.4,,0.9,45.6,
279,구미,2023-04-18,14.8,,10.4,76,
279,구미,2023-04-19,17.6,,12.9,76.1,
279,구미,2023-04-20,20.9,,13.8,67.5,
279,구미,2023-04-21,16.4,,7.5,59.1,
279,구미,2023-04-22,14.5,,1.2,44.9,
279,구미,2023-04-23,13.9,,2.4,49.1,
279,구미,2023-04-24,13.1,,3.2,53.1,
279,구미,2023-04-25,8.9,,6.1,83,
279,구미,2023-04-26,11.8,,3.7,61.1,
279,구미,2023-04-27,13.9,,4.7,58.5,
279,구미,2023-04-28,17.5,,7.4,56,
279,구미,2023-04-29,16.2,,11.6,75.3,
279,구미,2023-04-30,15.5,,0.9,41.1,
279,구미,2023-05-01,15.9,,1.6,41.4,
279,구미,2023-05-02,16.7,,3.2,45.6,
279,구미,2023-05-03,19,,7.4,49.1,
279,구미,2023-05-04,18.3,,12,68.1,
279,구미,2023-05-05,19.5,,17.2,86.9,
279,구미,2023-05-06,14.6,,12.9,89.9,
279,구미,2023-05-07,11.2,,8.1,82,
279,구미,2023-05-08,13.3,,4.3,61.8,
279,구미,2023-05-09,17.2,,5.6,53.6,
279,구미,2023-05-10,18.9,,5.6,46.1,
279,구미,2023-05-11,18.3,,7.2,51.6,
279,구미,2023-05-12,18.6,,6.9,50.5,
279,구미,2023-05-13,19.1,,10.9,62,
279,구미,2023-05-14,19.3,,7.8,53.1,
279,구미,2023-05-15,20.5,,9.9,54.8,
279,구미,2023-05-16,23.5,,12,53.4,
279,구미,2023-05-17,23.7,,12.5,53.1,
279,구미,2023-05-18,18.4,,14.8,81,
279,구미,2023-05-19,18.9,,13.8,74.4,
279,구미,2023-05-20,21,,13.3,65,
279,구미,2023-05-21,21.4,,11.8,57.4,
279,구미,2023-05-22,17.7,,9.9,61,
279,구미,2023-05-23,19,,7.7,52.6,
279,구미,2023-05-24,19.8,,8,51.9,
279,구미,2023-05-25,22.2,,8.6,44.3,
279,구미,2023-05-26,21.6,,11.6,54.3,
279,구미,2023-05-27,23,,15.6,64.1,
279,구미,2023-05-28,21,,18.9,88.3,
279,구미,2023-05-29,20.6,,19.7,95.1,
279,구미,2023-05-30,20.4,,16.3,78.6,
279,구미,2023-05-31,21.1,,11.4,57.4,
279,구미,2023-06-01,19.7,,13.3,68.3,
279,구미,2023-06-02,23.1,,14.4,61.3,
279,구미,2023-06-03,23,,11,50.1,
279,구미,2023-06-04,23.7,,9,40.5,
279,구미,2023-06-05,23.2,,12,50.5,
279,구미,2023-06-06,22.9,,13.1,56.3,
279,구미,2023-06-07,23,,14.9,62.1,
279,구미,2023-06-08,22.2,,16.5,73,
279,구미,2023-06-09,23.4,,13.6,59,
279,구미,2023-06-10,22.6,,15.8,68.1,
279,구미,2023-06-11,22.5,,17.4,74.5,
279,구미,2023-06-12,23.3,,16,67.9,
279,구미,2023-06-13,23.6,,15.4,63.4,
279,구미,2023-06-14,20.6,,16.1,77.5,
279,구미,2023-06-15,20.8,,16.7,80.4,
279,구미,2023-06-16,24.2,,16.3,65.5,
279,구미,2023-06-17,26.5,,15.9,54.9,
279,구미,2023-06-18,26.9,,15.5,51.4,
279,구미,2023-06-19,25.6,,15.9,57.4,
279,구미,2023-06-20,23.3,,15.4,62.8,
279,구미,2023-06-21,21.3,,19.1,88,
279,구미,2023-06-22,23.5,,17.2,70.1,
279,구미,2023-06-23,25.6,,16.4,59.4,
279,구미,2023-06-24,25.7,,17,61.6,
279,구미,2023-06-25,24.7,,18.2,69.4,
279,구미,2023-06-26,24,,21.7,87.8,
279,구미,2023-06-27,27.4,,21.4,72.3,
279,구미,2023-06-28,24.3,,20.4,80,
279,구미,2023-06-29,24.9,,22.4,86.5,
279,구미,2023-06-30,24.3,,23.1,93.3,
279,구미,2023-07-01,26,,21,76,
279,구미,2023-07-02,27.4,,21.7,73.5,
279,구미,2023-07-03,27.4,,21,70.5,
279,구미,2023-07-04,24.7,,21.3,82.4,
279,구미,2023-07-05,25.7,,20.2,73.9,
279,구미,2023-07-06,25.7,,18.9,69.1,
279,구미,2023-07-07,21.5,,19,86.4,
279,구미,2023-07-08,23.7,,20.5,82.9,
279,구미,2023-07-09,26.4,,22.8,81.9,
279,구미,2023-07-10,27.4,,22.9,78,
279,구미,2023-07-11,24.6,,22.6,89.3,
279,구미,2023-07-12,26,,23.3,86.1,
279,구미,2023-07-13,25.8,,23.7,88.8,
279,구미,2023-07-14,25.6,,22.9,85.4,
279,구미,2023-07-15,24.7,,22.7,89.3,
279,구미,2023-07-16,24.3,,22.2,89,
279,구미,2023-07-17,25.9,,23.3,86.5,
279,구미,2023-07-18,23.1,,22.3,95.8,
279,구미,2023-07-19,26.2,,21.3,77.3,
279,구미,2023-07-20,27.1,,21.8,75.1,
279,구미,2023-07-21,27.2,,21.8,74.3,
279,구미,2023-07-22,25.6,,20.3,72.9,
279,구미,2023-07-23,27,,22.8,78.6,
279,구미,2023-07-24,25.5,,23.4,88.6,
279,구미,2023-07-25,24.8,,22.7,88.8,
279,구미,2023-07-26,24.8,,22,86.6,
279,구미,2023-07-27,26,,22.3,82,
279,구미,2023-07-28,27.9,,22.8,76.1,
279,구미,2023-07-29,28.4,,23.4,76,
279,구미,2023-07-30,29,,22.5,70.5,
279,구미,2023-07-31,28.9,,22.9,72.3,
279,구미,2023-08-01,28.8,,22.9,72.6,
279,구미,2023-08-02,28.8,,22.8,72.1,
279,구미,2023-08-03,29.6,,23.7,72.5,
279,구미,2023-08-04,29.3,,23.7,73.9,
279,구미,2023-08-05,29.8,,24.1,73.5,
279,구미,2023-08-06,29.3,,24.1,75.1,
279,구미,2023-08-07,29.3,,23.6,73,
279,구미,2023-08-08,29.4,,23.2,70.6,
279,구미,2023-08-09,25.8,,22.9,85,
279,구미,2023-08-10,22.7,,20.6,88.4,
279,구미,2023-08-11,27,,20.6,69.5,
279,구미,2023-08-12,25.4,,21.4,79.9,
279,구미,2023-08-13,26.8,,21.9,76,
279,구미,2023-08-14,27.6,,21.3,70.6,
279,구미,2023-08-15,28.1,,22.2,72.1,
279,구미,2023-08-16,28.1,,22.8,74.5,
279,구미,2023-08-17,25.8,,22.7,83.6,
279,구미,2023-08-18,25.7,,22.7,85.5,
279,구미,2023-08-19,27.3,,23.8,82.1,
279,구미,2023-08-20,27.3,,23.6,81.5,
279,구미,2023-08-21,28.4,,22.7,73.1,
279,구미,2023-08-22,28.6,,22.5,71.4,
279,구미,2023-08-23,28.6,,22.5,70.8,
279,구미,2023-08-24,24.8,,23.6,93.6,
279,구미,2023-08-25,26.5,,20.7,73.5,
279,구미,2023-08-26,25.5,,20.3,74.9,
279,구미,2023-08-27,25.7,,20.5,74.6,
279,구미,2023-08-28,25.6,,21.3,77.6,
279,구미,2023-08-29,26.1,,23.3,84.8,
279,구미,2023-08-30,22.2,,21.4,95.8,
279,구미,2023-08-31,24.3,,20.2,79.1,
279,구미,2023-09-01,23.5,,18.7,76.4,
279,구미,2023-09-02,23.4,,19.8,81.5,
279,구미,2023-09-03,25.4,,22.5,84.8,
279,구미,2023-09-04,26.4,,21.8,77.8,
279,구미,2023-09-05,25.4,,19.1,70.1,
279,구미,2023-09-06,25.1,,18.1,67.4,
279,구미,2023-09-07,23.7,,16,65.4,
279,구미,2023-09-08,22.5,,16.4,70.9,
279,구미,2023-09-09,22.2,,15.8,70.3,
279,구미,2023-09-10,23,,17.1,71.8,
279,구미,2023-09-11,24.6,,18.8,72.3,
279,구미,2023-09-12,25.1,,20,74.9,
279,구미,2023-09-13,23.9,,21.3,85.6,
279,구미,2023-09-14,22.3,,20.9,92.1,
279,구미,2023-09-15,22.1,,20.7,92.4,
279,구미,2023-09-16,23.2,,21.7,91.8,
279,구미,2023-09-17,24.8,,21.7,84.3,
279,구미,2023-09-18,25.2,,21.4,80.6,
279,구미,2023-09-19,24.2,,19.3,75.9,
279,구미,2023-09-20,21.5,,19.6,89.9,
279,구미,2023-09-21,19.7,,17.1,85.5,
279,구미,2023-09-22,20.1,,15.7,77.5,
279,구미,2023-09-23,19.3,,14.1,74.9,
279,구미,2023-09-24,19.9,,12.8,67.4,
279,구미,2023-09-25,21,,16.3,75.8,
279,구미,2023-09-26,20.3,,19.1,93.3,
279,구미,2023-09-27,22.4,,19,82,
279,구미,2023-09-28,22.6,,17.3,73.9,
279,구미,2023-09-29,20.8,,15.9,74.9,
279,구미,2023-09-30,19.5,,14.2,73.4,
279,구미,2023-10-01,18.3,,10,62.1,
279,구미,2023-10-02,16.2,,8.7,65.8,
279,구미,2023-10-03,14.5,,11.1,81.1,
279,구미,2023-10-04,17.9,,11.9,71.6,
279,구미,2023-10-05,15.9,,2.6,42,
279,구미,2023-10-06,16,,6.2,53.6,
279,구미,2023-10-07,16.1,,10.2,69.5,
279,구미,2023-10-08,17.4,,11.1,68.6,
279,구미,2023-10-09,17.1,,12.3,74.5,
279,구미,2023-10-10,17.3,,10.3,66.3,
279,구미,2023-10-11,16,,9.6,69.1,
279,구미,2023-10-12,15.3,,9.1,70.3,
279,구미,2023-10-13,16.7,,10.4,69.3,
279,구미,2023-10-14,15.8,,11.2,75.5,
279,구미,2023-10-15,16.2,,9.5,66.3,
279,구미,2023-10-16,15.3,,8.1,65,
279,구미,2023-10-17,13.8,,4.4,57.3,
279,구미,2023-10-18,14,,7.2,67.9,
279,구미,2023-10-19,15.1,,10.7,76.9,
279,구미,2023-10-20,13.3,,2.5,51.4,
279,구미,2023-10-21,10.9,,2.3,56.4,
279,구미,2023-10-22,11.9,,4.6,65.5,
279,구미,2023-10-23,13,,8.1,74.8,
279,구미,2023-10-24,13.8,,8.5,73.3,
279,구미,2023-10-25,14.5,,9.1,73.8,
279,구미,2023-10-26,15.2,,10.3,75.9,
279,구미,2023-10-27,14.8,,8.7,69.1,
279,구미,2023-10-28,12.4,,6.6,70.8,
279,구미,2023-10-29,11.8,,7,75.1,
279,구미,2023-10-30,12.4,,7.7,76,
279,구미,2023-10-31,13.2,,5.4,65.5,
279,구미,2023-11-01,14.1,,8.2,71,
279,구미,2023-11-02,16,,11.3,77.6,
279,구미,2023-11-03,16.3,,10.6,72.1,
279,구미,2023-11-04,17.3,,14,81.6,
279,구미,2023-11-05,18.9,,15.2,80.1,
279,구미,2023-11-06,17.4,,9,59.9,
279,구미,2023-11-07,10.5,,-1.1,46.3,
279,구미,2023-11-08,7.6,,0.5,65.1,
279,구미,2023-11-09,11.2,,6.4,75,
279,구미,2023-11-10,8.9,,-2.2,48.9,
279,구미,2023-11-11,4.7,,-6.8,44,
279,구미,2023-11-12,3.9,,-5.4,51.5,
279,구미,2023-11-13,4.5,,-6.7,46.1,
279,구미,2023-11-14,5.9,,-1.2,62.4,
279,구미,2023-11-15,6.3,,0.2,68.9,
279,구미,2023-11-16,5,,3,87.3,
279,구미,2023-11-17,5.1,,-3.3,58.3,
279,구미,2023-11-18,3.6,,-5.6,51,
279,구미,2023-11-19,8.9,,0.5,57.5,
279,구미,2023-11-20,7.3,,-2.9,50.9,
279,구미,2023-11-21,5.4,,-1.2,66.5,
279,구미,2023-11-22,7.1,,1.6,71.1,
279,구미,2023-11-23,11.7,,2.3,56.9,
279,구미,2023-11-24,3.2,,-9.3,41,
279,구미,2023-11-25,0.4,,-13.3,38.4,
279,구미,2023-11-26,4.2,,-6.7,48.1,
279,구미,2023-11-27,5.7,,3.8,87.5,
279,구미,2023-11-28,5.4,,-5.1,49,
279,구미,2023-11-29,4.6,0,-3.7,55,
279,구미,2023-11-30,-0.3,,-12.1,41.8,
279,구미,2023-12-01,0.7,,-9.3,48.5,
279,구미,2023-12-02,3.4,,-4,60,
279,구미,2023-12-03,4.3,,-7.2,45.3,
279,구미,2023-12-04,2.6,,-5.7,57.3,
279,구미,2023-12-05,3.6,,-3.9,60.8,
279,구미,2023-12-06,4.8,,-0.3,71.6,
279,구미,2023-12-07,6.3,,-4.1,50.3,
279,구미,2023-12-08,7.9,,2.2,70.4,
279,구미,2023-12-09,9.2,,5.8,81.4,
279,구미,2023-12-10,10.1,,6.1,78.1,
279,구미,2023-12-11,11.1,,9.3,89.4,
279,구미,2023-12-12,9.5,,2.6,62.5,
279,구미,2023-12-13,7.5,,3.4,76.6,
279,구미,2023-12-14,7.9,,5.7,86.9,
279,구미,2023-12-15,9.6,,8.1,90.6,
279,구미,2023-12-16,1.7,,-5.7,58.5,
279,구미,2023-12-17,-5.5,,-15.9,44.5,
279,구미,2023-12-18,-3.1,,-13.4,45.5,
279,구미,2023-12-19,-0.8,,-10.8,47.9,
279,구미,2023-12-20,-2.8,,-9.2,62.1,
279,구미,2023-12-21,-7,,-15.8,50.1,
279,구미,2023-12-22,-7.1,,-16.6,48.3,
279,구미,2023-12-23,-3.8,,-12.1,54.6,
279,구미,2023-12-24,-2.4,,-7.1,70.9,
279,구미,2023-12-25,-0.6,,-5.5,71.4,
279,구미,2023-12-26,2.2,,-3.9,66.5,
279,구미,2023-12-27,2.4,,-3.3,68.5,
279,구미,2023-12-28,1.6,,-4,68.6,
279,구미,2023-12-29,1.8,,-3.5,70.3,
279,구미,2023-12-30,1.8,,-1.6,79.1,
279,구미,2023-12-31,4,,0.7,80,
279,구미,2024-01-01,3.5,,-0.8,75.5,
279,구미,2024-01-02,5.3,,-0.4,67.9,
279,구미,2024-01-03,3.6,,-1.3,71.1,
279,구미,2024-01-04,1.6,,-4.8,64.6,
279,구미,2024-01-05,3,,-1.6,73.9,
279,구미,2024-01-06,3.7,,-6.4,49.8,
279,구미,2024-01-07,0,,-11.4,43,
279,구미,2024-01-08,-3,,-13.1,48.1,
279,구미,2024-01-09,0,,-7.1,60.8,
279,구미,2024-01-10,2,,-2.4,73.8,
279,구미,2024-01-11,1.4,,-4.5,66.1,
279,구미,2024-01-12,5.4,,-7,43.5,
279,구미,2024-01-13,2,,-11.6,38.3,
279,구미,2024-01-14,2.5,,-3.6,66.8,
279,구미,2024-01-15,0.8,,-11.1,42.8,
279,구미,2024-01-16,-0.5,,-10.3,50,
279,구미,2024-01-17,1.6,,-3.6,70.1,
279,구미,2024-01-18,5,,3.2,88.4,
279,구미,2024-01-19,5.9,,-0.1,65.5,
279,구미,2024-01-20,4.6,,2.2,84.5,
279,구미,2024-01-21,5,,1.2,77.8,
279,구미,2024-01-22,-2.6,,-10.8,53.9,
279,구미,2024-01-23,-6.7,,-15.9,48.3,
279,구미,2024-01-24,-5,,-14.3,48.9,
279,구미,2024-01-25,-2.4,,-14.6,40.4,
279,구미,2024-01-26,0.3,,-7.9,55.4,
279,구미,2024-01-27,1.1,,-8.4,54,
279,구미,2024-01-28,0.8,,-7.3,56.8,
279,구미,2024-01-29,-0.6,,-7.7,62.3,
279,구미,2024-01-30,0.6,,-6.1,63.4,
279,구미,2024-01-31,6.3,,-3.7,50.5,
279,구미,2024-02-01,6.4,,-3.2,50.5,
279,구미,2024-02-02,5.7,,-1.1,61.8,
279,구미,2024-02-03,5.2,,1.2,76.8,
279,구미,2024-02-04,5.7,,2.5,80.9,
279,구미,2024-02-05,4.5,,1,78.8,
279,구미,2024-02-06,3.1,,-0.3,78.4,
279,구미,2024-02-07,2.3,,-5.3,58.3,
279,구미,2024-02-08,1.5,,-5,64,
279,구미,2024-02-09,2.5,,-6,57,
279,구미,2024-02-10,2.5,,-4.7,62.1,
279,구미,2024-02-11,2.5,,-5,59.6,
279,구미,2024-02-12,2.9,,-4.8,60.8,
279,구미,2024-02-13,6,,-1.5,62.8,
279,구미,2024-02-14,9.8,,6.3,79.6,
279,구미,2024-02-15,6.9,,2.9,76.9,
279,구미,2024-02-16,3.8,,-4.5,57.4,
279,구미,2024-02-17,4.4,,-3.5,61.4,
279,구미,2024-02-18,7.7,,3.8,77.9,
279,구미,2024-02-19,13.4,,11.2,87.3,
